Year,Month,Class,Threshold,Area_km2
2019.0,9.0,Sunamganj,-14,1829.440844008057
2019.0,10.0,Sunamganj,-15,1635.1447438718255
2019.0,11.0,Sunamganj,-16,1278.929901492781
2019.0,12.0,Sunamganj,-17,672.8006177302543
2020.0,1.0,Sunamganj,-17,289.89915966253454
2020.0,2.0,Sunamganj,-16,98.12816001690027
2020.0,3.0,Sunamganj,-16,81.86148977691101
2020.0,4.0,Sunamganj,-15,95.54032321722582
2020.0,5.0,Sunamganj,-14,361.233151994137
2020.0,6.0,Sunamganj,-13,2282.521880313897
2020.0,7.0,Sunamganj,-13,2689.9923868873034
2020.0,8.0,Sunamganj,-13,2414.5135925594873
2020.0,9.0,Sunamganj,-14,2216.9917176023264
2020.0,10.0,Sunamganj,-15,1971.7900579058446
2020.0,11.0,Sunamganj,-16,1449.3336144677962
2020.0,12.0,Sunamganj,-17,752.5058325004557
2021.0,1.0,Sunamganj,-17,266.2861818661573
2021.0,2.0,Sunamganj,-16,100.99572300247397
2021.0,3.0,Sunamganj,-16,83.47537719648058
2021.0,4.0,Sunamganj,-15,92.97282792552849
2021.0,5.0,Sunamganj,-14,142.77311379940642
2021.0,6.0,Sunamganj,-13,1698.9060788227064
2021.0,7.0,Sunamganj,-13,2333.3908984512505
2021.0,8.0,Sunamganj,-13,2331.1989105602556
2021.0,9.0,Sunamganj,-14,1852.170351438929
2021.0,10.0,Sunamganj,-15,1499.8271124601567
2021.0,11.0,Sunamganj,-16,980.7233791269184
2021.0,12.0,Sunamganj,-17,493.439382463086
2022.0,1.0,Sunamganj,-17,159.88131350406707
2022.0,2.0,Sunamganj,-16,82.11592323268998
2022.0,3.0,Sunamganj,-16,75.68193906029413
2022.0,4.0,Sunamganj,-15,242.23911208092042
2022.0,5.0,Sunamganj,-14,1383.5765430595964
2022.0,6.0,Sunamganj,-13,2751.4494316866517
2022.0,7.0,Sunamganj,-13,2576.587502003003
2022.0,8.0,Sunamganj,-13,2212.1621476267837
2022.0,9.0,Sunamganj,-14,2091.933195130714
2022.0,10.0,Sunamganj,-15,1867.7497052935257
2022.0,11.0,Sunamganj,-16,1287.0352149701516
2022.0,12.0,Sunamganj,-17,668.8597166618836
2023.0,1.0,Sunamganj,-17,164.82038063560807
2023.0,2.0,Sunamganj,-16,87.46680061596203
2023.0,3.0,Sunamganj,-16,69.74483885894224
2023.0,4.0,Sunamganj,-15,103.41005924369642
2023.0,5.0,Sunamganj,-14,124.49108968829276
2023.0,6.0,Sunamganj,-13,1337.7925797003102
2023.0,7.0,Sunamganj,-13,2491.799978225925
2023.0,8.0,Sunamganj,-13,2305.885345297986
2023.0,9.0,Sunamganj,-14,1986.87031925987
2023.0,10.0,Sunamganj,-15,1835.003052286849
2023.0,11.0,Sunamganj,-16,1186.253886919045
2023.0,12.0,Sunamganj,-17,650.9302674399702
2024.0,1.0,Sunamganj,-17,152.9080574907092
2024.0,2.0,Sunamganj,-16,82.10463443530176
2024.0,3.0,Sunamganj,-16,75.52004268864891
2024.0,4.0,Sunamganj,-15,92.65997481341915
2024.0,5.0,Sunamganj,-14,238.32700670194544
2024.0,6.0,Sunamganj,-13,2651.2690266213144
2024.0,7.0,Sunamganj,-13,2701.2754002268075
2024.0,8.0,Sunamganj,-13,2468.0841956754066
2024.0,9.0,Sunamganj,-14,2024.768194298557
2024.0,10.0,Sunamganj,-15,1891.1461907131707
2024.0,11.0,Sunamganj,-16,1270.7975395458677
2024.0,12.0,Sunamganj,-17,572.2206287657821
2025.0,1.0,Sunamganj,-17,146.96733285942472
2025.0,2.0,Sunamganj,-16,84.15997398149513
2025.0,3.0,Sunamganj,-16,71.0546485796301
2025.0,4.0,Sunamganj,-15,82.68819037967987
2025.0,5.0,Sunamganj,-14,380.8147638109839
2025.0,6.0,Sunamganj,-13,2426.62749430821
2025.0,7.0,Sunamganj,-13,2135.722597623137
2025.0,8.0,Sunamganj,-13,2243.7447814599273
2025.0,9.0,Sunamganj,-14,1947.1968037744946
2025.0,10.0,Sunamganj,-15,1683.1020945475568
2025.0,11.0,Sunamganj,-16,1147.1462029069314
2025.0,12.0,Sunamganj,-17,575.8397486217755
